sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	28	28	0	347	0	0.0747	1.0	0.0	0.0	0.0	0.9253	0.139	24	4	181	0.1171	0.8571	0.0	1.0	4	24	166	0.0235	0.1429	0.0	1.0	11084	5345	997	2	1	1916.9	1640.5	1640.5	0.0	1640.6	109.7	109.8	99.8	0.0	99.8	1916.9	18.0	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	103	103	0	272	0	0.2747	1.0	0.0	0.0	0.0	0.7253	0.431	75	28	130	0.3659	0.7282	0.0	1.0	28	75	142	0.1647	0.2718	0.0	1.0	10562	4675	882	2	1	1857.1	1583.9	1583.9	0.0	1583.9	109.8	109.8	99.8	0.0	109.7	1857.1	16.7	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	172	172	0	203	0	0.4587	1.0	0.0	0.0	0.0	0.5413	0.6289	124	48	81	0.6049	0.7209	0.0	1.0	48	124	122	0.2824	0.2791	0.0	1.0	11130	5270	1219	2	1	1913.8	1660.5	1660.5	0.0	1660.6	109.7	109.8	99.8	0.0	109.7	1913.8	18.3	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10915	5094	954	2	1	1879.1	1624.2	1624.2	0.0	1624.2	109.7	109.8	99.8	0.0	99.8	1879.1	17.6	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	212	212	0	163	0	0.5653	1.0	0.0	0.0	0.0	0.4347	0.7223	152	60	53	0.7415	0.717	0.0	1.0	60	152	110	0.3529	0.283	0.0	1.0	10954	5093	994	3	1	1927.4	1628.0	1628.0	0.0	1628.0	109.7	109.7	99.8	0.0	99.7	1927.4	17.7	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	222	222	0	153	0	0.592	1.0	0.0	0.0	0.0	0.408	0.7437	158	64	47	0.7707	0.7117	0.0	1.0	64	158	106	0.3765	0.2883	0.0	1.0	11045	5280	1005	3	1	1932.7	1632.0	1632.0	0.0	1632.1	109.8	109.7	99.8	0.0	109.8	1932.7	17.9	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16483	3223	417	1	0	1908.2	1633.2	1633.2	0.0	1633.2	109.8	99.8	109.7	0.0	99.8	1908.2	20.7	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17678	3453	393	1	0	1945.5	1667.9	1667.9	0.0	1668.0	109.8	109.7	99.8	0.0	99.8	1945.5	22.1	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	17316	3440	474	1	0	1941.8	1664.4	1664.4	0.0	1664.5	109.8	109.7	99.8	0.0	99.7	1941.8	21.8	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	16524	3505	433	1	1	1921.2	1660.9	1660.9	0.0	1660.9	109.8	109.7	99.8	0.0	99.8	1921.2	21.1	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	63	63	0	312	0	0.168	1.0	0.0	0.0	0.0	0.832	0.2877	46	17	159	0.2244	0.7302	0.0	1.0	17	46	153	0.1	0.2698	0.0	1.0	16777	3350	432	1	1	1930.3	1653.9	1654.0	0.0	1654.0	109.8	109.8	99.8	0.0	109.7	1930.3	21.2	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16755	3057	326	1	0	1882.3	1620.4	1620.4	0.0	1620.5	109.8	109.7	99.7	0.0	99.8	1882.3	20.7	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	134	134	0	241	0	0.3573	1.0	0.0	0.0	0.0	0.6427	0.5265	97	37	108	0.4732	0.7239	0.0	1.0	37	97	133	0.2176	0.2761	0.0	1.0	16098	3360	453	2	1	1926.0	1650.9	1650.9	0.0	1650.9	109.8	109.7	99.8	0.0	109.7	1926.0	20.4	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	141	53	64	0.6878	0.7268	0.0	1.0	53	141	117	0.3118	0.2732	0.0	1.0	15846	3156	389	2	1	1882.6	1630.9	1630.9	0.0	1630.9	109.8	109.7	99.8	0.0	99.7	1882.6	19.9	0
